99.850334,0.11330012913131556,0.12062780269058299,d4bd1547-9128-4eca-8a84-1d51943c0e92,logs/pc_snn_l_rate.csv,193012823,NMNIST,2048-500-10,1e-05,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 17:28:56.888427
721.23804,0.10000000000384833,0.09999999999999991,1aadab12-3c07-4759-b05c-a41bb56a5df1,logs/pc_snn_l_rate.csv,193012823,NMNIST,2048-500-10,0.01,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 17:35:25.181496
99.84343,0.10946319867513031,0.10863228699551576,a5d30214-57fa-4af3-9414-433a2370ed79,logs/pc_snn_l_rate.csv,193012823,NMNIST,2048-500-10,1e-07,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 17:35:31.751413
6531.348,0.10000000000439804,0.09999999999999991,85122624-49a4-45b3-9955-c220c506afad,logs/pc_snn_l_rate.csv,193012823,NMNIST,2048-500-10,0.1,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 17:36:09.455290
99.84176,0.1525548791790819,0.15145739910313902,1a657b23-338b-4063-afd7-166b484dfab9,logs/pc_snn_l_rate.csv,193012823,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 17:36:14.967865
150.53716,0.10000000000329849,0.09999999999999991,aeabb451-ec29-4061-925a-8362179cb8f4,logs/pc_snn_l_rate.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 17:50:21.061803
100.218956,0.11566131710401432,0.11692825112107623,cfc21ef5-4e50-486c-894b-b0c985503c2e,logs/pc_snn_l_rate.csv,193012823,NMNIST,2048-500-10,0.0001,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 17:51:23.800029
97.87014,0.11844678104385593,0.11535874439461884,e0106257-b56b-42d0-999e-55019fa9790e,logs/pc_snn_l_rate.csv,235899598,NMNIST,2048-500-10,1e-05,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 20:05:24.682252
97.86504,0.10900202915086185,0.10560538117260142,1972c176-1ef6-4113-821d-93b0180ab135,logs/pc_snn_l_rate.csv,235899598,NMNIST,2048-500-10,1e-07,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 20:05:26.991641
97.86311,0.14766648220435394,0.14596412556053812,6c78a02a-127c-49e8-ae64-55705ef3b300,logs/pc_snn_l_rate.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 20:05:28.942776
98.23569,0.16142778084344508,0.1635650224282068,0a3748c8-ea9d-4476-b955-e7cd3cabb590,logs/pc_snn_l_rate.csv,235899598,NMNIST,2048-500-10,0.0001,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 20:06:29.140884
137.69751,0.10001844678488506,0.0998878923766816,4ff309b3-392f-4aab-8a47-3df88dd94b07,logs/pc_snn_l_rate.csv,235899598,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 20:42:29.086424
4932.1665,0.10000000000164924,0.09999999999999991,9b97fe98-042f-4b7b-91cf-415ec24d70fc,logs/pc_snn_l_rate.csv,235899598,NMNIST,2048-500-10,0.1,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 20:45:14.255193
562.80304,0.10000000000549761,0.09999999999999991,f0d8eda4-6352-4207-8618-004bb6f7e508,logs/pc_snn_l_rate.csv,235899598,NMNIST,2048-500-10,0.01,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 20:46:33.257890
