164.35646,0.10000000000549757,0.09999999999999991,b57e1dba-6fac-472b-a7cb-3ea863000998,logs/pc_snn_w-scale.csv,193012823,NMNIST,2048-500-10,0.001,10,1.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 19:18:26.567598
159.09023,0.10000000000604731,0.09999999999999991,4209e839-3bdf-47ca-b52f-67563b305cae,logs/pc_snn_w-scale.csv,193012823,NMNIST,2048-500-10,0.001,10,0.5,128,30,0.95,1.2,1.0,0.2,2021-01-09 19:18:58.244936
108.91869,0.10000000000329852,0.09999999999999991,fabc9537-4680-4647-8343-228ea234cf3f,logs/pc_snn_w-scale.csv,193012823,NMNIST,2048-500-10,0.001,10,0.1,128,30,0.95,1.2,1.0,0.2,2021-01-09 19:18:59.952190
157.91158,0.10000000000494784,0.09999999999999991,3fad8de4-8402-496e-80aa-b3a417d33feb,logs/pc_snn_w-scale.csv,193012823,NMNIST,2048-500-10,0.001,10,1.5,128,30,0.95,1.2,1.0,0.2,2021-01-09 19:19:39.108785
148.60896,0.10000000000109953,0.09999999999999991,2491979b-50dc-4f87-a57b-67cc3c6e1717,logs/pc_snn_w-scale.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 19:46:53.860988
108.52014,0.19833978971384303,0.1986547085201793,6dfd28df-ec29-442a-975a-098c37365f06,logs/pc_snn_w-scale.csv,193012823,NMNIST,2048-500-10,1e-06,10,0.1,128,30,0.95,1.2,1.0,0.2,2021-01-10 01:30:26.202366
114.531654,0.19553587899461397,0.19820627802690585,5225b7ca-ea33-4b25-b064-6ece704c69ca,logs/pc_snn_w-scale.csv,193012823,NMNIST,2048-500-10,1e-06,10,1.0,128,30,0.95,1.2,1.0,0.2,2021-01-10 01:30:33.697186
115.63773,0.40996126177411646,0.41154708514833666,5cb5f5ee-dec5-42b3-93c1-6ca34ce8decf,logs/pc_snn_w-scale.csv,193012823,NMNIST,2048-500-10,1e-06,10,0.5,128,30,0.95,1.2,1.0,0.2,2021-01-10 01:31:05.308732
106.94462,0.17286478510214776,0.1747757847533632,a9985c14-817b-4e99-8690-72e2c52b9452,logs/pc_snn_w-scale.csv,193012823,NMNIST,2048-500-10,1e-06,10,1.5,128,30,0.95,1.2,1.0,0.2,2021-01-10 01:52:43.844684
99.843666,0.15148496588445004,0.15145739910313902,c631b3b8-f8df-45ac-a801-35637ef68023,logs/pc_snn_w-scale.csv,193012823,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-10 01:56:29.685992
115.256195,0.2804095185324177,0.28710762331838563,5d280092-448a-43d3-a747-c4a17cf4e31a,logs/pc_snn_w-scale.csv,235899598,NMNIST,2048-500-10,1e-06,10,0.5,128,30,0.95,1.2,1.0,0.2,2021-01-10 04:00:06.472220
108.50497,0.21933222653471748,0.23329596412556053,f2009214-22d2-4951-ba4f-e9bf2b4d2aa2,logs/pc_snn_w-scale.csv,235899598,NMNIST,2048-500-10,1e-06,10,0.1,128,30,0.95,1.2,1.0,0.2,2021-01-10 04:01:10.486867
112.98677,0.37482014387829515,0.38004484304932745,d28f146a-3bfe-4bed-ad5c-4723c3a48c79,logs/pc_snn_w-scale.csv,235899598,NMNIST,2048-500-10,1e-06,10,1.0,128,30,0.95,1.2,1.0,0.2,2021-01-10 04:01:27.486526
104.93858,0.198542704289304,0.20112107623318384,6b222f04-7ba8-4419-b11c-9ab1a2fc8614,logs/pc_snn_w-scale.csv,235899598,NMNIST,2048-500-10,1e-06,10,1.5,128,30,0.95,1.2,1.0,0.2,2021-01-10 04:46:07.454744
97.85972,0.14691016417910002,0.14506726457399102,f4704f89-7ca3-430d-9e28-8452eba40ef2,logs/pc_snn_w-scale.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-10 04:53:12.954304
108.49224,0.15515587530415823,0.16771300448430493,c2e431c3-6e5d-473c-aec0-c2cdc2f02792,logs/pc_snn_w-scale.csv,8627169,NMNIST,2048-500-10,1e-06,10,0.1,128,30,0.95,1.2,1.0,0.2,2021-01-10 06:29:40.241178
115.5359,0.3119904076672641,0.308408071748879,e725aa5c-ba8e-4e59-946b-f2730dcb2bd7,logs/pc_snn_w-scale.csv,8627169,NMNIST,2048-500-10,1e-06,10,0.5,128,30,0.95,1.2,1.0,0.2,2021-01-10 06:31:05.980969
114.706116,0.29907766095915966,0.3047085201793722,1110e67e-78af-4e2b-97bf-8f498af894cb,logs/pc_snn_w-scale.csv,8627169,NMNIST,2048-500-10,1e-06,10,1.0,128,30,0.95,1.2,1.0,0.2,2021-01-10 06:32:13.821716
107.81468,0.2552296624310542,0.2733183856502241,560a5d10-c2b8-4406-af42-f219cc1561d8,logs/pc_snn_w-scale.csv,8627169,NMNIST,2048-500-10,1e-06,10,1.5,128,30,0.95,1.2,1.0,0.2,2021-01-10 07:03:09.782351
101.15667,0.21346615016284493,0.2288116591928252,df647dd2-4af0-46d4-8bf9-c851b42899f1,logs/pc_snn_w-scale.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-10 07:04:35.178734
